program_id,course_title,url,num_learning_objectives,num_modules,num_module_contents,coverage_percentage,mean_max_similarity
145, Advanced Topics in Derivative Pricing,https://www.coursera.org/learn/financial-engineering-advancedtopics,2,6,43,50.0,0.5291745468974114
145,Introduction to Financial Engineering and Risk Management,https://www.coursera.org/learn/financial-engineering-intro,2,5,48,100.0,0.5870946288108825
146,Investments II: Lessons and Applications for Investors,https://www.coursera.org/learn/investments-applications,10,6,62,40.0,0.49703029885888095
146,Corporate Finance I: Measuring and Promoting Value Creation,https://www.coursera.org/learn/corporate-finance-measure-success,9,6,57,66.66666666666666,0.5722021629412969
146,Corporate Finance II: Financing Investments and Managing Risk,https://www.coursera.org/learn/corporate-finance-two,10,6,47,60.0,0.5334440013766288
146,Investments I: Fundamentals of Performance Evaluation,https://www.coursera.org/learn/investments-fundamentals,9,6,96,88.88888888888889,0.5950704683860143
147,Accounting Analysis II: Accounting for Liabilities and Equity,https://www.coursera.org/learn/accounting-analysis-2-equity,5,9,69,100.0,0.6704350966215133
147,Accounting Analysis II: Measurement and Disclosure of Liabilities,https://www.coursera.org/learn/accounting-analysis-2-liabilities,7,9,66,57.14285714285714,0.5702882321817534
147,Accounting Analysis I: The Role of Accounting as an Information System,https://www.coursera.org/learn/accounting-information-system,7,9,48,100.0,0.6670181282929012
147,Accounting Analysis I: Measurement and Disclosure of Assets,https://www.coursera.org/learn/asset-measurement-disclosure,8,9,45,62.5,0.5623070247471332
148,"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",https://www.coursera.org/learn/credit-tech,13,4,15,38.46153846153847,0.4441086828708649
148,The Future of Payment Technologies,https://www.coursera.org/learn/paytech,5,4,18,60.0,0.5457472112774849
148,Blockchain and Cryptocurrency Explained,https://www.coursera.org/learn/crypto-finance,11,4,26,54.54545454545454,0.5267220829020846
148,Innovations in Investment Technology: Artificial Intelligence,https://www.coursera.org/learn/invest-tech,14,4,20,28.57142857142857,0.477531746668475
149,Valuación de empresas ,https://www.coursera.org/learn/valuacionempresas,8,6,20,0.0,0.2886783598922193
149,Toma de decisiones financieras,https://www.coursera.org/learn/proyectofinanzascorporativas,3,6,21,100.0,0.7271759788195292
149,Administración financiera y su función en la empresa ,https://www.coursera.org/learn/admonfinanciera,5,5,18,20.0,0.39124272793531417
149,Evaluación de inversiones en Bienes de Capital ,https://www.coursera.org/learn/evaluaciondeinversiones,6,5,13,16.666666666666664,0.3400196924805641
149,Matemáticas financieras,https://www.coursera.org/learn/matematicas,6,6,21,0.0,0.3288451147576173
149,Estructura de capital y política de dividendos,https://www.coursera.org/learn/estructura,6,6,15,16.666666666666664,0.4038160192469755
150,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,https://www.coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,6,4,29,66.66666666666666,0.5956099649270375
150,"Application of AI, InsurTech, and Real Estate Technology",https://www.coursera.org/learn/wharton-ai-application-insurtech-real-estate-technology,8,4,26,75.0,0.6411992613226175
150,"Lending, Crowdfunding, and Modern Investing",https://www.coursera.org/learn/wharton-crowdfunding-marketplace-lending-modern-investing,6,4,21,33.33333333333333,0.4605471755067507
150,"FinTech: Foundations, Payments, and Regulations",https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,5,4,36,80.0,0.6095244485139846
151,3D Reconstruction - Single Viewpoint ,https://www.coursera.org/learn/3d-reconstruction---single-viewpoint,5,6,12,80.0,0.6356708222627641
151,Features and Boundaries,https://www.coursera.org/learn/features-and-boundaries,5,6,12,60.0,0.5408234009146691
151,Camera and Imaging,https://www.coursera.org/learn/cameraandimaging,7,6,12,85.71428571428571,0.55564883181027
151,Visual Perception,https://www.coursera.org/learn/perception,4,5,10,50.0,0.58583103120327
151,3D Reconstruction - Multiple Viewpoints,https://www.coursera.org/learn/3d-reconstruction-multiple-viewpoints,5,5,10,80.0,0.5668600852787494
152,Rebuilding Our Relationship with Food,https://www.coursera.org/learn/food-relationship-mindful-eating-health,11,4,19,27.27272727272727,0.419887345216491
152,Cooking for Busy Healthy People,https://www.coursera.org/learn/cooking-healthy-food,3,4,37,66.66666666666666,0.6069241364796957
152,Introduction to Food and Our Environment,https://www.coursera.org/learn/food-sustainability-environment-planet-health,2,4,15,50.0,0.5380035862326622
153,Stocks and Bonds,https://www.coursera.org/learn/bonds-and-stocks,9,4,16,33.33333333333333,0.41756980948977995
153,Advanced Understanding of Stocks and Bonds,https://www.coursera.org/learn/bonds-and-stocks-two,14,4,16,57.14285714285714,0.509743839928082
153,Introduction to Time Value of Money (TVM),https://www.coursera.org/learn/time-value-of-money,7,4,17,28.57142857142857,0.36009667473179957
153,Advanced Concepts in Time Value of Money (TVM),https://www.coursera.org/learn/time-value-of-money-two,7,4,13,14.285714285714285,0.4042623398559434
154,"Dynamic Programming, Greedy Algorithms",https://www.coursera.org/learn/dynamic-programming-greedy-algorithms,10,4,29,70.0,0.5350883060693741
154,"Advanced Data Structures, RSA and Quantum Algorithms",https://www.coursera.org/learn/advanced-data-structures-rsa-and-quantum-algorithms,4,4,32,100.0,0.6719548903405665
154,Trees and Graphs: Basics,https://www.coursera.org/learn/trees-graphs-basics,7,4,23,71.42857142857143,0.5885309091636113
154,"Algorithms for Searching, Sorting, and Indexing",https://www.coursera.org/learn/algorithms-searching-sorting-indexing,8,4,24,62.5,0.5625390704721213
155,Finance for Managers,https://www.coursera.org/learn/operational-finance,20,8,118,72.72727272727273,0.5372267940504986
155,Analysis of Business Problems,https://www.coursera.org/learn/analysis-business-problem-iese,6,5,28,16.666666666666664,0.4739496678113937
155,Accounting: Principles of Financial Accounting,https://www.coursera.org/learn/financial-accounting,11,8,92,100.0,0.7268557796875635
155,Marketing: Customer Needs and Wants,https://www.coursera.org/learn/marketing-customers,5,4,57,60.0,0.528922176361084
155,Organizational Behavior: How to Manage People,https://www.coursera.org/learn/managing-people-iese,9,4,46,44.44444444444444,0.5014477665225665
156,Positive Psychology Specialization Project: Design Your Life for Well-being,https://www.coursera.org/learn/positive-psychology-project,4,4,27,75.0,0.6172448843717575
156,Positive Psychology: Martin E. P. Seligman’s Visionary Science,https://www.coursera.org/learn/positive-psychology-visionary-science,4,4,43,100.0,0.688896195590496
156,Positive Psychology: Applications and Interventions,https://www.coursera.org/learn/positive-psychology-applications,4,4,47,100.0,0.7979841314256191
156,"Positive Psychology: Character, Grit and Research Methods",https://www.coursera.org/learn/positive-psychology-methods,4,4,40,50.0,0.555949255824089
156,Positive Psychology: Resilience Skills,https://www.coursera.org/learn/positive-psychology-resilience,6,4,44,83.33333333333334,0.6463762134313583
157,Creating New BigQuery Datasets and Visualizing Insights,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,11,6,24,63.63636363636363,0.6158640819517048
157,Exploring ​and ​Preparing ​your ​Data with BigQuery,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,11,7,30,90.9090909090909,0.5668163021857088
157,Applying Machine Learning to your Data with Google Cloud,https://www.coursera.org/learn/data-insights-gcp-apply-ml,13,6,24,76.92307692307693,0.6101741704803246
157,Achieving Advanced Insights with BigQuery,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,8,7,26,87.5,0.6679285477846861
158,Functional Program Design in Scala,https://www.coursera.org/learn/scala-functional-program-design,7,5,32,28.57142857142857,0.43678009126867573
158,Parallel programming,https://www.coursera.org/learn/scala-parallel-programming,11,4,25,54.54545454545454,0.5009487554430961
158,Big Data Analysis with Scala and Spark,https://www.coursera.org/learn/scala-spark-big-data,11,4,20,54.54545454545454,0.49147575670345256
158,Functional Programming Principles in Scala,https://www.coursera.org/learn/scala-functional-programming,9,6,42,44.44444444444444,0.49234168910317955
158,Functional Programming in Scala Capstone,https://www.coursera.org/learn/scala-capstone,7,6,12,57.14285714285714,0.5137444968734469
159,Accounting for Business Decision Making: Strategy Assessment and Control,https://www.coursera.org/learn/business-assessment,7,5,36,28.57142857142857,0.4658715810094561
159,Understanding Financial Statements: Company Performance,https://www.coursera.org/learn/income-statement,8,5,12,37.5,0.4799766911193728
159,Understanding Financial Statements: Company Position,https://www.coursera.org/learn/financial-statements,7,5,12,85.71428571428571,0.6213598881449018
159,Accounting for Business Decision Making: Measurement and Operational Decisions,https://www.coursera.org/learn/business-accounting,9,5,37,77.77777777777779,0.534906591143873
160,Principles of Computing (Part 2),https://www.coursera.org/learn/principles-of-computing-2,5,4,31,40.0,0.4744360077381134
160,An Introduction to Interactive Programming in Python (Part 1),https://www.coursera.org/learn/interactive-python-1,8,5,36,37.5,0.4848351193591952
160,Principles of Computing (Part 1),https://www.coursera.org/learn/principles-of-computing-1,4,5,33,100.0,0.6657691299915314
160,Algorithmic Thinking (Part 2),https://www.coursera.org/learn/algorithmic-thinking-2,3,4,24,33.33333333333333,0.5002923111120859
160,An Introduction to Interactive Programming in Python (Part 2),https://www.coursera.org/learn/interactive-python-2,7,4,31,57.14285714285714,0.5112038099340029
160,Algorithmic Thinking (Part 1),https://www.coursera.org/learn/algorithmic-thinking-1,5,4,28,40.0,0.5139942663908005
160,The Fundamentals of Computing Capstone Exam,https://www.coursera.org/learn/fundamentals-of-computing-capstone,8,1,2,0.0,0.3174406053498387
161,Flight Mechanics - Anemobarometry,https://www.coursera.org/learn/anemobarometry-flight-mechanics,3,4,10,66.66666666666666,0.5181510955095291
161,Flight mechanics - The basis,https://www.coursera.org/learn/basis-flight-mechanics,3,4,13,66.66666666666666,0.456390930712223
161,Flight mechanics - Lift and trajectory,https://www.coursera.org/learn/lift-flight-mechanics,3,4,21,66.66666666666666,0.6426172931989034
161,Flight mechanics - Propulsive balance and energy,https://www.coursera.org/learn/flight-mecha-balance,2,3,16,0.0,0.47917703613638873
162,Fundamentals of Immunology: Dueling with Pathogens and Cancer,https://www.coursera.org/learn/immunologyduelingwithpathogensandcancer,6,6,26,100.0,0.6125316540400186
162,Fundamentals of Immunology: Innate Immunity and B-Cell Function,https://www.coursera.org/learn/immunologyfundamentalsimmunitybcells,15,7,53,66.66666666666666,0.5249611974755923
162,"Fundamentals of Immunology: Complement, MHC I and II, T Cells, and Cytokines",https://www.coursera.org/learn/immunologymhctcellscytokines,16,7,44,37.5,0.47628250531852245
162,"Fundamentals of Immunology: Inflammation, Tolerance, Autoimmunity",https://www.coursera.org/learn/immunologyinflammation-tolerance-autoimmunity,19,6,44,36.84210526315789,0.42811020847998166
163,Planned Giving,https://www.coursera.org/learn/planned-giving,1,4,37,0.0,0.4040300846099853
163,Annual Campaigns: Building a Case for Support,https://www.coursera.org/learn/annual-campaigns,4,4,23,0.0,0.31759109944105146
163,Major and Principal Gifts,https://www.coursera.org/learn/major-principal-gifts,1,5,37,0.0,0.4257933497428894
163,Fundraising and Development Foundations,https://www.coursera.org/learn/fundraising-development,8,4,30,12.5,0.3885860292240977
164,Forecasting Skills: See the Future Before it Happens,https://www.coursera.org/learn/forecasting-skills,11,4,20,27.27272727272727,0.44810764532197606
164,"Ready, Set, Future! Introduction to Futures Thinking",https://www.coursera.org/learn/introduction-to-futures-thinking,13,4,26,15.384615384615385,0.4076199461634342
164,Collaborative Foresight: How to Game the Future,https://www.coursera.org/learn/collaborative-foresight,7,5,20,28.57142857142857,0.471554157776492
164,Simulation Skills: This is Your Brain on the Future,https://www.coursera.org/learn/simulation-skills,9,4,24,11.11111111111111,0.40228025284078384
164,Urgent Optimism: How to Turn Foresight into Action,https://www.coursera.org/learn/urgent-optimism,12,5,21,25.0,0.4386776112020016
165,GIS Data Acquisition and Map Design,https://www.coursera.org/learn/gis-data-acquisition-map-design,5,7,65,0.0,0.4452346763014793
165,Introduction to GIS Mapping,https://www.coursera.org/learn/introduction-gis-mapping,1,6,56,0.0,0.4524735808372497
165,Spatial Analysis and Satellite Imagery in a GIS,https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis,4,5,47,25.0,0.45729808956384654
165,"GIS, Mapping, and Spatial Analysis Capstone",https://www.coursera.org/learn/gis-mapping-spatial-analysis-capstone,2,6,55,0.0,0.4433229438960552
166,CUDA Advanced Libraries,https://www.coursera.org/learn/cuda-advanced-libraries,6,5,29,16.666666666666664,0.45433655132850004
166,Introduction to Concurrent Programming with GPUs,https://www.coursera.org/learn/introduction-to-concurrent-programming,5,5,30,80.0,0.559549868106842
166,CUDA at Scale for the Enterprise,https://www.coursera.org/learn/cuda-at-scale-for-the-enterprise,5,5,33,60.0,0.4671312379837036
166,Introduction to Parallel Programming with CUDA,https://www.coursera.org/learn/introduction-to-parallel-programming-with-cuda,3,5,30,66.66666666666666,0.4707298338413239
167,Game Design and Development 2: 2D Platformer,https://www.coursera.org/learn/game-design-and-development-2,5,4,47,60.0,0.5798544842004776
167,Game Design and Development 5: Capstone Project,https://www.coursera.org/learn/game-design-and-development-5,5,4,27,0.0,0.39026478707790374
167,Game Design and Development 1: 2D Shooter,https://www.coursera.org/learn/game-design-and-development-1,3,4,50,33.33333333333333,0.4575785994529724
167,Game Design and Development 4: 3D Platformer,https://www.coursera.org/learn/game-design-and-development-4,2,4,40,50.0,0.4587133824825287
167,Game Design and Development 3: 3D Shooter,https://www.coursera.org/learn/game-design-and-development-3,5,4,56,80.0,0.5379131317138672
168,Story and Narrative Development for Video Games,https://www.coursera.org/learn/video-game-story,5,4,19,100.0,0.6472854661941528
168,World Design for Video Games,https://www.coursera.org/learn/video-game-world,8,4,26,87.5,0.5952115777879954
168,Introduction to Game Design,https://www.coursera.org/learn/game-design,6,4,27,100.0,0.6659440398216248
168,Character Design for Video Games,https://www.coursera.org/learn/game-character-design,6,4,22,16.666666666666664,0.33697605778773626
168,Game Design Document: Define the Art & Concepts,https://www.coursera.org/learn/game-design-document,5,7,18,40.0,0.4670070318132639
169,Build Better Generative Adversarial Networks (GANs),https://www.coursera.org/learn/build-better-generative-adversarial-networks-gans,9,3,25,0.0,0.362875330944856
169,Apply Generative Adversarial Networks (GANs),https://www.coursera.org/learn/apply-generative-adversarial-networks-gans,8,3,24,0.0,0.29523632172495123
169,Build Basic Generative Adversarial Networks (GANs),https://www.coursera.org/learn/build-basic-generative-adversarial-networks-gans,6,4,35,33.33333333333333,0.45255613848567006
170,Python for Genomic Data Science,https://www.coursera.org/learn/python-genomics,2,4,17,100.0,0.6781916916370392
170,Algorithms for DNA Sequencing,https://www.coursera.org/learn/dna-sequencing,8,4,60,37.5,0.4496457057073712
170,Introduction to Genomic Technologies,https://www.coursera.org/learn/introduction-genomics,7,4,27,42.857142857142854,0.5097297513059207
170,Statistics for Genomic Data Science,https://www.coursera.org/learn/statistical-genomics,5,4,64,60.0,0.5402950942516327
